"EMPLOYE_ID";"MOIS";"SALAIRE_BRUT";"SALAIRE_NET";"COTISATIONS";"PRIMES";"HEURES_SUPPLEMENTAIRES";"DATE_VIREMENT";"IBAN_VERSEMENT"
"863";"2026-02";"7555.57";"5855.1";"1700.47";"0";"0";"2026-02-28";"FR7676176215898455815117485"
"808";"2025-02";"7379.13";"5570.11";"1809.02";"0";"0";"2025-02-28";"FR7671144779401544310936074"
"664";"2025-08";"2863.15";"2238.4";"624.75";"0";"19.7";"2025-08-28";"FR7633176239134443968766972"
"724";"2026-01";"2885.75";"2226.17";"659.58";"0";"0";"2026-01-28";"FR7653059667955516548503985"
"40";"2026-01";"2739.73";"3845.85";"671.4";"1777.52";"19.9";"2026-01-28";"FR7618290496608819097647920"
"56";"2025-03";"9944.77";"7727.14";"2217.63";"0";"0";"2025-03-28";"FR7676361354406862138251627"
"923";"2025-04";"3284.5";"2485.13";"799.37";"0";"0";"2025-04-28";"FR7622166290872986143713561"
"398";"2025-10";"3791.23";"2988.66";"802.57";"0";"19.8";"2025-10-28";"FR7640422478934479665373375"
"839";"2025-08";"6483.97";"6178.13";"1306.89";"1001.05";"19.9";"2025-08-28";"FR7624361206251236644279335"
"123";"2025-10";"6028.13";"4665.56";"1362.57";"0";"0";"2025-10-28";"FR7619044351476042309279574"
"192";"2025-11";"6397.04";"5522.11";"1438.65";"563.72";"0";"2025-11-28";"FR7678585793983105078697048"
"340";"2025-11";"8272.63";"6566.58";"1706.05";"0";"0";"2025-11-28";"FR7638385379642532471012372"
"153";"2025-04";"9665.21";"7464.62";"2200.59";"0";"12.4";"2025-04-28";"FR7669956518951990500309936"
"903";"2025-09";"6828.28";"5335.46";"1492.82";"0";"0.5";"2025-09-28";"FR7653969489695503827547955"
"197";"2025-03";"5090.6";"4043.77";"1046.83";"0";"12.4";"2025-03-28";"FR7672496144845140764561384"
"629";"2025-02";"4918.73";"5639.03";"1009.61";"1729.91";"0";"2025-02-28";"FR7682220701788951793216563"
"508";"2026-01";"5691.43";"4495.17";"1196.26";"0";"0";"2026-01-28";"FR7646169510775425455787073"
"622";"2025-05";"3568.98";"2701.44";"867.54";"0";"0";"2025-05-28";"FR7637215317816541692226498"
"590";"2026-02";"5583.79";"4341.11";"1242.68";"0";"0";"2026-02-28";"FR7672430257816222253810285"
"323";"2026-03";"2916.53";"2722.82";"677.98";"484.27";"0";"2026-03-28";"FR7616096178812537508716528"
"355";"2025-12";"10104.41";"9383.64";"2209.7";"1488.93";"0";"2025-12-28";"FR7688840735001391362516975"
"945";"2025-10";"5675.41";"5614.79";"1279.12";"1218.5";"0";"2025-10-28";"FR7667053969661541156015519"
"211";"2026-02";"7041.93";"5438.33";"1603.6";"0";"0";"2026-02-28";"FR7627072661594365806461072"
"390";"2025-10";"3438.31";"2682.28";"756.03";"0";"11.4";"2025-10-28";"FR7688610947292393138999579"
"930";"2025-01";"5086.37";"3992.77";"1093.6";"0";"0";"2025-01-28";"FR7613362529385590956323423"
"342";"2025-10";"4877.41";"4383.87";"978.59";"485.05";"0";"2025-10-28";"FR7693037311272024454911412"
"673";"2025-06";"2587.99";"1942.47";"645.52";"0";"0";"2025-06-28";"FR7623749912775994502670941"
"452";"2025-03";"7649.5";"6082.85";"1566.65";"0";"0.1";"2025-03-28";"FR7690635831085090728492770"
"592";"2025-08";"5762.41";"5987.37";"1213.62";"1438.58";"0";"2025-08-28";"FR7648070522532180222344963"
"307";"2025-04";"9505.63";"7276.7";"2228.93";"0";"0";"2025-04-28";"FR7680065407881430176003585"
"467";"2025-05";"10514.85";"7964.93";"2549.92";"0";"0";"2025-05-28";"FR7627996823787840354268655"
"502";"2026-03";"3140.68";"2406.69";"733.99";"0";"0";"2026-03-28";"FR7634524930841512552299797"
"450";"2025-06";"8997.71";"7042.04";"1955.67";"0";"0";"2025-06-28";"FR7695225223375457980927980"
"259";"2025-02";"9484.14";"7494.11";"1990.03";"0";"12.4";"2025-02-28";"FR7631101315086592797442047"
"412";"2025-03";"2410.87";"1850.23";"560.64";"0";"0";"2025-03-28";"FR7675697415098767405340190"
"313";"2025-12";"3007.3";"2276.46";"730.84";"0";"0";"2025-12-28";"FR7697440332726410247775535"
"740";"2026-01";"7207.07";"5764.01";"1443.06";"0";"17.4";"2026-01-28";"FR7630141832914029902277719"
"355";"2025-02";"8356.8";"7248.92";"1738.71";"630.83";"1.7";"2025-02-28";"FR7667889706528805933525692"
"662";"2025-03";"5580.51";"4316.18";"1264.33";"0";"10.6";"2025-03-28";"FR7626704391675302419274798"
"226";"2025-03";"10451.13";"8288.59";"2162.54";"0";"0";"2025-03-28";"FR7621621807052562804034833"
"940";"2026-03";"4595.43";"3672.54";"922.89";"0";"0";"2026-03-28";"FR7683592961692213219167190"
"146";"2025-03";"3055.6";"2404.16";"651.44";"0";"13.6";"2025-03-28";"FR7664435558973123527820822"
"62";"2025-02";"2511.02";"1908.05";"602.97";"0";"0";"2025-02-28";"FR7616173556151731808939814"
"604";"2026-03";"7850.93";"7177.52";"1596.42";"923.01";"0";"2026-03-28";"FR7613686769316069564132990"
"127";"2025-02";"11722.29";"11225.86";"2381.51";"1885.08";"0";"2025-02-28";"FR7697049496863193558995630"
"743";"2026-02";"5567.06";"4220.07";"1346.99";"0";"0";"2026-02-28";"FR7676016697185695625902517"
"534";"2025-03";"6073.74";"4615.41";"1458.33";"0";"0";"2025-03-28";"FR7673572422801239537114066"
"632";"2025-10";"3128.06";"2407.8";"720.26";"0";"19.4";"2025-10-28";"FR7688684222224449509448257"
"114";"2025-05";"3398.21";"2653.76";"744.45";"0";"2.4";"2025-05-28";"FR7674856516896906375461918"
"44";"2025-10";"5623.55";"5513.8";"1188.64";"1078.89";"0";"2025-10-28";"FR7688138185753498187387469"
"344";"2026-03";"4432.8";"3453.81";"978.99";"0";"9.5";"2026-03-28";"FR7690958173353299509483939"
"700";"2025-04";"11424.78";"8762.52";"2662.26";"0";"0";"2025-04-28";"FR7685650191787826301507480"
"198";"2025-06";"9365.65";"9262.97";"1962.78";"1860.1";"0";"2025-06-28";"FR7614599926749991769695795"
"378";"2025-09";"11408.79";"8838.39";"2570.4";"0";"0";"2025-09-28";"FR7655905690092063072449770"
"24";"2025-08";"10467.52";"8185.16";"2282.36";"0";"18.2";"2025-08-28";"FR7670540193472455969064714"
"292";"2025-03";"9825.58";"7844.25";"1981.33";"0";"0";"2025-03-28";"FR7655732406746395269306277"
"148";"2026-02";"7105.97";"6504.22";"1535.56";"933.81";"0";"2026-02-28";"FR7671202954358667516601259"
"912";"2025-02";"11207.55";"8725.71";"2481.84";"0";"6.4";"2025-02-28";"FR7644159711255435527432017"
"765";"2025-08";"5116.01";"3958.54";"1157.47";"0";"4.7";"2025-08-28";"FR7687427443616704020527487"
"173";"2025-07";"6108.79";"4760.56";"1348.23";"0";"1.9";"2025-07-28";"FR7678459240958399474225439"
"194";"2025-05";"11158.42";"10338.04";"2718.98";"1898.6";"0";"2025-05-28";"FR7654194336293412567817269"
"473";"2025-08";"11937.41";"9279.03";"2658.38";"0";"0";"2025-08-28";"FR7689269948202465267554460"
"24";"2025-01";"2992.75";"2378.58";"614.17";"0";"18.2";"2025-01-28";"FR7698236920018083503000566"
"70";"2026-01";"11444.92";"9808.53";"2558.82";"922.43";"12.8";"2026-01-28";"FR7685900317131533206226483"
"59";"2026-03";"9834.65";"7399.72";"2434.93";"0";"0";"2026-03-28";"FR7649164163759182689578692"
"6";"2026-02";"6263.52";"4952.26";"1311.26";"0";"0";"2026-02-28";"FR7645636635176456665148695"
"405";"2025-01";"5475.93";"4130.29";"1345.64";"0";"0";"2025-01-28";"FR7613447339326074282104557"
"752";"2025-03";"10644.18";"9148.41";"2406.06";"910.29";"0";"2025-03-28";"FR7683229445147023930351594"
"12";"2025-05";"10858.85";"8371.36";"2487.49";"0";"0";"2025-05-28";"FR7625814637807487179331767"
"140";"2025-04";"11462.72";"8843.44";"2619.28";"0";"0";"2025-04-28";"FR7684477119513938001167417"
"119";"2025-11";"7991.12";"7314.88";"1729.96";"1053.72";"0";"2025-11-28";"FR7668733125637982918656157"
"759";"2026-01";"5311.54";"4203.93";"1107.61";"0";"19.4";"2026-01-28";"FR7648502454807802720002825"
"876";"2025-06";"11146.57";"8717.64";"2428.93";"0";"0";"2025-06-28";"FR7652398140657447033407342"
"569";"2025-09";"4371.7";"3385.74";"985.96";"0";"0";"2025-09-28";"FR7617238207321490948810128"
"735";"2026-01";"11007.72";"9114.2";"2702.58";"809.06";"1.0";"2026-01-28";"FR7696421990746917498932897"
"484";"2025-10";"5776.42";"4387.01";"1389.41";"0";"0";"2025-10-28";"FR7676264667899540592853967"
"145";"2025-06";"2354.0";"2812.49";"473.99";"932.48";"0";"2025-06-28";"FR7677463687584686284773685"
"714";"2025-03";"10545.7";"8089.15";"2456.55";"0";"0";"2025-03-28";"FR7624430110472098542414873"
"525";"2025-04";"2967.64";"2482.13";"627.38";"141.87";"0";"2025-04-28";"FR7687466358356759486420124"
"496";"2025-07";"5732.89";"4306.17";"1426.72";"0";"17.7";"2025-07-28";"FR7641450709986512183683612"
"432";"2025-02";"8570.69";"6663.42";"1907.27";"0";"0";"2025-02-28";"FR7617251690808449277358643"
"588";"2025-04";"8172.39";"6209.88";"1962.51";"0";"0";"2025-04-28";"FR7664920448701837660834480"
"980";"2025-04";"4843.23";"3714.4";"1128.83";"0";"0";"2025-04-28";"FR7633997778255519136572698"
"872";"2025-06";"8017.12";"6028.86";"1988.26";"0";"0";"2025-06-28";"FR7624189740306341526728697"
"253";"2025-06";"7000.5";"5600.05";"1400.45";"0";"1.4";"2025-06-28";"FR7665588781323234193190817"
"10";"2025-08";"11624.12";"9966.44";"2443.32";"785.64";"4.7";"2025-08-28";"FR7610437238342770611095860"
"832";"2025-10";"7934.1";"6139.0";"1795.1";"0";"0";"2025-10-28";"FR7644364849857408184712462"
"93";"2025-10";"9838.85";"8752.18";"2075.55";"988.88";"0";"2025-10-28";"FR7660013157184047991130323"
"23";"2025-12";"8324.63";"6275.65";"2048.98";"0";"0";"2025-12-28";"FR7620398261605687516322673"
"109";"2025-09";"11458.09";"8724.16";"2733.93";"0";"0";"2025-09-28";"FR7669767253271297143347261"
"543";"2025-05";"6210.17";"5421.46";"1503.39";"714.68";"0";"2025-05-28";"FR7681006427924879430394433"
"652";"2025-12";"10345.05";"8406.45";"2368.65";"430.05";"0";"2025-12-28";"FR7686428691446666595419548"
"372";"2025-07";"7058.07";"7025.99";"1437.61";"1405.53";"0";"2025-07-28";"FR7682388684249775729255048"
"77";"2025-06";"5647.26";"5921.0";"1363.56";"1637.3";"0";"2025-06-28";"FR7698925425102278312607999"
"637";"2025-02";"4626.03";"3473.66";"1152.37";"0";"0";"2025-02-28";"FR7687448162718215251823430"
"591";"2025-08";"6443.6";"4921.33";"1522.27";"0";"0";"2025-08-28";"FR7621042942943609945101456"
"29";"2026-02";"8489.41";"6694.96";"1794.45";"0";"0";"2026-02-28";"FR7687373476669512259433946"
"620";"2025-03";"7046.88";"5565.07";"1481.81";"0";"0";"2025-03-28";"FR7674271345795419470883567"
"118";"2026-03";"7808.44";"6660.41";"1690.61";"542.58";"8.7";"2026-03-28";"FR7643167723401602097851043"
"71";"2026-03";"9364.44";"7070.3";"2294.14";"0";"0";"2026-03-28";"FR7673706218168982591094546"
"279";"2025-05";"4015.75";"3022.75";"993.0";"0";"0";"2025-05-28";"FR7632753456631641251401511"
"318";"2025-03";"7932.26";"6084.85";"1847.41";"0";"0";"2025-03-28";"FR7645537715262696490805831"
"51";"2025-01";"6521.72";"4898.01";"1623.71";"0";"0";"2025-01-28";"FR7680356157283388285444644"
"145";"2025-04";"8262.99";"7145.86";"1900.63";"783.5";"0";"2025-04-28";"FR7651932359568998955698582"
"550";"2025-04";"7859.83";"6752.43";"1788.5";"681.1";"0";"2025-04-28";"FR7657520758105092859135424"
"598";"2026-01";"8547.98";"6532.66";"2015.32";"0";"0";"2026-01-28";"FR7648737994742619471136918"
"889";"2025-09";"7314.59";"6346.78";"1770.51";"802.7";"0";"2025-09-28";"FR7612357653979341915386637"
"553";"2026-01";"4799.96";"3782.72";"1017.24";"0";"7.9";"2026-01-28";"FR7675308105903336131016819"
"576";"2025-06";"2558.87";"2030.76";"528.11";"0";"0";"2025-06-28";"FR7650201160315013078691559"
"293";"2025-10";"7172.02";"5661.02";"1551.57";"40.57";"0";"2025-10-28";"FR7655510323505217891645017"
"716";"2025-01";"2907.27";"2272.6";"634.67";"0";"0";"2025-01-28";"FR7641215526728494672541524"
"296";"2025-02";"3682.8";"2859.36";"823.44";"0";"0";"2025-02-28";"FR7657282414228249217809773"
"612";"2026-03";"3524.56";"3061.54";"799.87";"336.85";"0";"2026-03-28";"FR7630196415622245954952393"
"567";"2025-08";"4924.14";"3778.61";"1145.53";"0";"5.0";"2025-08-28";"FR7628794606808372110580490"
"259";"2025-04";"3838.34";"3027.74";"810.6";"0";"0";"2025-04-28";"FR7692736379126291167814070"
"990";"2025-03";"8009.69";"6298.24";"1711.45";"0";"3.4";"2025-03-28";"FR7628141306096971210355646"
"955";"2025-08";"3662.51";"3210.31";"890.78";"438.58";"3.2";"2025-08-28";"FR7659646157663865714020933"
"140";"2025-03";"8653.51";"6779.89";"1873.62";"0";"0";"2025-03-28";"FR7656385791624957432014297"
"279";"2025-11";"11089.59";"8417.07";"2672.52";"0";"0";"2025-11-28";"FR7676481209749050387597628"
"296";"2025-12";"11118.9";"8528.46";"2590.44";"0";"3.4";"2025-12-28";"FR7667320396777701220878957"
"165";"2025-03";"7224.97";"5596.36";"1628.61";"0";"4.4";"2025-03-28";"FR7674235443068566795317414"
"838";"2025-01";"10248.81";"8703.46";"2360.37";"815.02";"0";"2025-01-28";"FR7658201208775445090425344"
"789";"2025-12";"8022.02";"6585.44";"1718.36";"281.78";"18.1";"2025-12-28";"FR7670721391622928121036264"
"576";"2025-04";"3803.07";"3505.97";"804.57";"507.47";"0";"2025-04-28";"FR7673594982665876073011498"
"459";"2025-11";"8399.52";"6374.46";"2025.06";"0";"0";"2025-11-28";"FR7622107403909576673827035"
"923";"2025-02";"3249.66";"2452.11";"797.55";"0";"0";"2025-02-28";"FR7629016650645832813543358"
"712";"2025-12";"8230.73";"6401.53";"1829.2";"0";"0";"2025-12-28";"FR7656443726117815066324521"
"371";"2025-10";"8527.18";"6543.66";"1983.52";"0";"0";"2025-10-28";"FR7639688404486311180082231"
"791";"2025-11";"8603.32";"6722.67";"1880.65";"0";"0";"2025-11-28";"FR7682226499881762236111741"
"747";"2025-05";"3015.01";"2277.03";"737.98";"0";"2.8";"2025-05-28";"FR7696750932342999351321326"
"33";"2025-02";"11767.03";"10226.01";"2621.16";"1080.14";"0";"2025-02-28";"FR7626527926711846054896260"
"552";"2025-07";"8368.75";"6330.44";"2038.31";"0";"8.3";"2025-07-28";"FR7640194100967764594930612"
"640";"2025-10";"11722.29";"8905.03";"2817.26";"0";"0";"2025-10-28";"FR7639930879809482164489075"
"876";"2025-08";"5264.9";"5251.26";"1165.97";"1152.33";"0";"2025-08-28";"FR7653518852551893735723812"
"132";"2025-10";"11371.27";"9975.53";"2447.78";"1052.04";"0";"2025-10-28";"FR7611863845252823136749266"
"378";"2025-04";"3459.31";"4339.4";"816.22";"1696.31";"3.8";"2025-04-28";"FR7696560264522256674143741"
"744";"2026-01";"2328.15";"1816.38";"511.77";"0";"0";"2026-01-28";"FR7632500410836562440151987"
"73";"2026-02";"3157.84";"2438.15";"719.69";"0";"15.3";"2026-02-28";"FR7619686544276475556851947"
"849";"2025-12";"9797.16";"9028.97";"2362.16";"1593.97";"0";"2025-12-28";"FR7629299351496850531088757"
"950";"2026-03";"8030.26";"6198.78";"1831.48";"0";"0";"2026-03-28";"FR7679080119364867000440568"
"4";"2025-04";"4035.79";"4798.98";"891.14";"1654.33";"0";"2025-04-28";"FR7679646501143860490250782"
"83";"2025-04";"9002.95";"7081.99";"1920.96";"0";"0";"2025-04-28";"FR7612812578588392784084476"
"542";"2025-11";"8665.46";"8082.64";"1829.13";"1246.31";"0";"2025-11-28";"FR7645702311414068679967563"
"128";"2025-07";"2525.91";"3252.93";"515.97";"1242.99";"0";"2025-07-28";"FR7683228917613375820761318"
"130";"2026-02";"9519.85";"7311.23";"2208.62";"0";"15.1";"2026-02-28";"FR7610745643911847220856086"
"502";"2026-01";"7244.48";"6154.54";"1652.96";"563.02";"0";"2026-01-28";"FR7630240144017262756870396"
"877";"2025-08";"10368.03";"9425.68";"2283.75";"1341.4";"0";"2025-08-28";"FR7614345166115428093153035"
"79";"2025-10";"9327.43";"7650.43";"2233.91";"556.91";"0";"2025-10-28";"FR7638142602864353685586931"
"485";"2025-02";"4733.72";"3940.01";"1151.0";"357.29";"0";"2025-02-28";"FR7611698731576559290690829"
"201";"2025-04";"10230.76";"7685.38";"2545.38";"0";"0.8";"2025-04-28";"FR7696786458145255164195043"
"527";"2025-04";"3015.07";"4162.47";"743.81";"1891.21";"14.9";"2025-04-28";"FR7638067644192284000306760"
"84";"2025-07";"9205.38";"8796.24";"2059.44";"1650.3";"0";"2025-07-28";"FR7614056735577098896852930"
"156";"2026-02";"10891.61";"8541.14";"2350.47";"0";"0";"2026-02-28";"FR7641587628029250005325425"
"455";"2026-02";"2519.98";"3141.6";"607.61";"1229.23";"0";"2026-02-28";"FR7610773288215539345641266"
"569";"2025-09";"3439.79";"2581.69";"858.1";"0";"13.6";"2025-09-28";"FR7654134794382902401662037"
"281";"2026-02";"3587.81";"4663.85";"741.11";"1817.15";"0";"2026-02-28";"FR7664760495971032700840525"
"265";"2025-11";"4891.85";"3717.75";"1174.1";"0";"0";"2025-11-28";"FR7659942611815631734045766"
"463";"2025-07";"2323.12";"1769.65";"553.47";"0";"0";"2025-07-28";"FR7656814262874644696259240"
"310";"2025-03";"3422.25";"2645.15";"777.1";"0";"0";"2025-03-28";"FR7677103837843956421687399"
"984";"2025-10";"2461.51";"1882.43";"579.08";"0";"0";"2025-10-28";"FR7661089666158278617165811"
"785";"2025-03";"10294.15";"9142.93";"2260.81";"1109.59";"0";"2025-03-28";"FR7683318552929637584260190"
"106";"2025-08";"10303.53";"9451.23";"2279.23";"1426.93";"0";"2025-08-28";"FR7629315467436447795712992"
"565";"2025-06";"9897.78";"7628.35";"2269.43";"0";"0";"2025-06-28";"FR7666076838715910440777886"
"694";"2026-03";"8458.51";"6749.83";"1708.68";"0";"0";"2026-03-28";"FR7669630489839336784568845"
"733";"2025-09";"3996.11";"3989.87";"941.87";"935.63";"0";"2025-09-28";"FR7648654692678588356802931"
"42";"2025-01";"3269.04";"2535.08";"733.96";"0";"0";"2025-01-28";"FR7630870983412083291663540"
"497";"2025-03";"8818.0";"8875.2";"1839.82";"1897.02";"0";"2025-03-28";"FR7658062397923281946882818"
"672";"2025-08";"8435.12";"7985.59";"2100.57";"1651.04";"0";"2025-08-28";"FR7674876695798547260811734"
"909";"2025-01";"10109.27";"8161.34";"2045.85";"97.92";"0";"2025-01-28";"FR7635017363157782115624969"
"579";"2026-02";"2373.87";"1895.78";"478.09";"0";"16.8";"2026-02-28";"FR7635571336577977658676579"
"317";"2025-01";"10587.06";"8145.73";"2441.33";"0";"0";"2025-01-28";"FR7666265311462497024225581"
"127";"2025-01";"5965.32";"4751.13";"1214.19";"0";"0";"2025-01-28";"FR7681206170576339456324367"
"914";"2025-12";"5937.54";"4540.43";"1397.11";"0";"0";"2025-12-28";"FR7699601143196889599703151"
"65";"2025-07";"5611.0";"4451.67";"1159.33";"0";"5.0";"2025-07-28";"FR7672448358121636719132444"
"169";"2026-01";"8572.46";"6521.08";"2051.38";"0";"0";"2026-01-28";"FR7682734689627669482374617"
"786";"2025-01";"2261.12";"1749.01";"512.11";"0";"0";"2025-01-28";"FR7663325935053833506348053"
"641";"2025-08";"6105.03";"4680.03";"1425.0";"0";"0";"2025-08-28";"FR7634404354485676125689148"
"969";"2025-11";"11482.73";"9489.87";"2853.19";"860.33";"3.1";"2025-11-28";"FR7637072746777003153213817"
"133";"2025-11";"10069.01";"7738.05";"2330.96";"0";"0";"2025-11-28";"FR7641105618521660170616640"
"93";"2025-07";"10377.91";"7968.82";"2409.09";"0";"0";"2025-07-28";"FR7689461118499755067019865"
"23";"2025-01";"5499.11";"4236.59";"1262.52";"0";"0";"2025-01-28";"FR7685930465114553537489188"
"727";"2025-10";"2861.7";"2196.23";"665.47";"0";"0";"2025-10-28";"FR7634475833249348852289299"
"575";"2026-03";"3690.88";"2831.65";"859.23";"0";"0";"2026-03-28";"FR7653666683875246963489823"
"635";"2026-03";"4756.59";"5419.92";"1033.32";"1696.65";"0";"2026-03-28";"FR7690271150056340303915413"
"238";"2025-07";"4482.8";"5002.35";"899.52";"1419.07";"0";"2025-07-28";"FR7620244645313819968075025"
"252";"2026-03";"10997.79";"8689.54";"2308.25";"0";"0";"2026-03-28";"FR7632619800044449312002095"
"225";"2025-04";"3943.52";"3005.02";"938.5";"0";"0";"2025-04-28";"FR7659085769386194902233848"
"600";"2025-05";"6274.95";"4989.86";"1285.09";"0";"0";"2025-05-28";"FR7676105637532525390289551"
"1000";"2026-03";"8199.61";"6411.42";"1788.19";"0";"0";"2026-03-28";"FR7612387925879086153543842"
"585";"2025-02";"6500.93";"6356.92";"1525.84";"1381.83";"0";"2025-02-28";"FR7697714811322760578312154"
"451";"2026-02";"2808.3";"3304.3";"565.96";"1061.96";"0";"2026-02-28";"FR7629384448058693539981484"
"914";"2025-12";"6491.23";"5091.7";"1399.53";"0";"0";"2025-12-28";"FR7655794897851570946080212"
"794";"2025-11";"8654.45";"6844.56";"1809.89";"0";"0";"2025-11-28";"FR7669090913316881559753748"
"816";"2025-11";"6560.15";"5853.73";"1525.7";"819.28";"0";"2025-11-28";"FR7662889547322030087217828"
"318";"2025-07";"6234.92";"5578.0";"1350.56";"693.64";"0";"2025-07-28";"FR7658719187107930137169090"
"31";"2025-03";"5943.55";"6452.66";"1221.17";"1730.28";"0";"2025-03-28";"FR7629941789265150166844573"
"294";"2025-07";"7943.34";"6568.48";"1795.78";"420.92";"1.5";"2025-07-28";"FR7645927807299599329762945"
"273";"2025-12";"5886.41";"6364.16";"1444.58";"1922.33";"14.9";"2025-12-28";"FR7695064275693067112184088"
"96";"2025-08";"3197.62";"2538.21";"659.41";"0";"12.2";"2025-08-28";"FR7655435784258185193511447"
"70";"2025-10";"11981.76";"10455.16";"2969.34";"1442.74";"0";"2025-10-28";"FR7692597375785160914558684"
"262";"2025-07";"2469.34";"2232.45";"557.1";"320.21";"0";"2025-07-28";"FR7626779242189142179792094"
"242";"2025-09";"11559.05";"9152.62";"2406.43";"0";"0";"2025-09-28";"FR7625942185861955534767620"
"372";"2026-02";"11831.12";"10562.2";"2652.02";"1383.1";"0";"2026-02-28";"FR7611119437629534665038990"
"704";"2025-10";"9728.72";"9445.17";"2267.96";"1984.41";"0";"2025-10-28";"FR7632798122675310271238339"
"597";"2025-06";"10745.97";"8764.09";"2315.73";"333.85";"0";"2025-06-28";"FR7655463944579056685181936"
"549";"2025-08";"9023.05";"6803.04";"2220.01";"0";"0";"2025-08-28";"FR7667436483524470407816977"
"462";"2025-07";"10364.92";"8199.38";"2165.54";"0";"11.7";"2025-07-28";"FR7616836232868530431323172"
"63";"2026-03";"9825.14";"7547.17";"2277.97";"0";"0";"2026-03-28";"FR7635834293689053381660128"
"834";"2025-05";"2747.89";"2182.5";"565.39";"0";"0";"2025-05-28";"FR7612672215086916832044579"
"815";"2025-01";"11383.98";"10673.95";"2541.09";"1831.06";"0";"2025-01-28";"FR7685265707836103724852390"
"662";"2025-11";"9264.48";"7200.99";"2063.49";"0";"0";"2025-11-28";"FR7682948913851424346812165"
"430";"2026-03";"10995.82";"9294.5";"2552.69";"851.37";"4.7";"2026-03-28";"FR7613013165763060744690165"
"700";"2026-03";"7032.37";"5481.01";"1551.36";"0";"8.9";"2026-03-28";"FR7640674985014578158480436"
"696";"2025-02";"9046.28";"6952.16";"2094.12";"0";"10.8";"2025-02-28";"FR7687398777879663882324924"
"520";"2025-06";"7850.05";"6057.65";"1792.4";"0";"17.6";"2025-06-28";"FR7698609459802978372263730"
"927";"2025-10";"4811.98";"3657.76";"1154.22";"0";"0";"2025-10-28";"FR7692467233622342030245578"
"382";"2025-08";"2555.83";"3731.84";"517.49";"1693.5";"0";"2025-08-28";"FR7672286402668491757953199"
"448";"2025-07";"5351.78";"5885.13";"1249.23";"1782.58";"0";"2025-07-28";"FR7653431732468801864157115"
"196";"2025-05";"2878.07";"2269.41";"608.66";"0";"0";"2025-05-28";"FR7670812604307861031335996"
"932";"2026-02";"8659.75";"7951.39";"2009.99";"1301.63";"0";"2026-02-28";"FR7629481735765797613372585"
"818";"2025-12";"2478.51";"1866.02";"612.49";"0";"0";"2025-12-28";"FR7625856305052619984408199"
"369";"2025-02";"8694.08";"8877.75";"1759.03";"1942.7";"0";"2025-02-28";"FR7691878873013373850840144"
"536";"2026-03";"11548.63";"9378.5";"2363.99";"193.86";"0";"2026-03-28";"FR7652770781397024232565069"
"889";"2025-12";"3038.04";"2294.68";"743.36";"0";"0";"2025-12-28";"FR7699856432605603321879296"
"595";"2025-04";"7211.56";"7387.84";"1661.47";"1837.75";"0";"2025-04-28";"FR7696166496564144871093551"
"744";"2025-05";"10645.39";"8225.25";"2420.14";"0";"0";"2025-05-28";"FR7632674351891020301791234"
"889";"2025-08";"4484.14";"4907.27";"940.92";"1364.05";"9.6";"2025-08-28";"FR7614694779125324929916618"
"712";"2025-09";"10322.61";"9469.3";"2430.9";"1577.59";"0";"2025-09-28";"FR7680889396678055245086333"
"421";"2025-02";"5048.5";"3827.31";"1221.19";"0";"0";"2025-02-28";"FR7656578577615916973141138"
"69";"2025-01";"10925.79";"9962.89";"2695.2";"1732.3";"12.2";"2025-01-28";"FR7668122506087520906448750"
"456";"2026-03";"2893.87";"2591.23";"654.5";"351.86";"0";"2026-03-28";"FR7627226912345898601639035"
"801";"2025-10";"10229.54";"7893.37";"2336.17";"0";"0";"2025-10-28";"FR7618612974135673805722180"
"663";"2025-07";"10225.63";"8532.36";"2258.37";"565.1";"0";"2025-07-28";"FR7632508682763492030819356"
"263";"2025-06";"10508.06";"8317.54";"2190.52";"0";"14.5";"2025-06-28";"FR7629529459633084661729234"
"34";"2025-09";"9399.19";"7367.07";"2304.84";"272.72";"14.9";"2025-09-28";"FR7646972355017277214088323"
"994";"2025-12";"11932.69";"8959.77";"2972.92";"0";"0";"2025-12-28";"FR7698058423545110963931624"
"317";"2025-11";"3478.21";"2662.5";"815.71";"0";"6.1";"2025-11-28";"FR7625932679137797578136743"
"639";"2025-11";"11092.35";"8964.5";"2533.1";"405.25";"0";"2025-11-28";"FR7658508226961048025621085"
"733";"2025-07";"10887.83";"8254.17";"2633.66";"0";"0";"2025-07-28";"FR7633216488122126530773019"
"771";"2025-07";"7861.97";"7493.18";"1811.8";"1443.01";"0";"2025-07-28";"FR7669375707222895890819287"
"979";"2025-08";"4874.88";"3676.87";"1198.01";"0";"0";"2025-08-28";"FR7610259705302351583266072"
"864";"2025-09";"3920.88";"4895.55";"911.2";"1885.87";"0";"2025-09-28";"FR7613661172829810257014842"
"973";"2026-02";"6056.5";"4791.39";"1265.11";"0";"0";"2026-02-28";"FR7657939966863743211632196"
"375";"2025-09";"10546.85";"8195.44";"2351.41";"0";"0";"2025-09-28";"FR7638192579473410361762450"
"576";"2025-07";"6803.9";"7168.06";"1469.55";"1833.71";"0";"2025-07-28";"FR7639411257123235748214878"
"114";"2026-02";"9506.31";"7161.97";"2344.34";"0";"0";"2026-02-28";"FR7634332387424383752698994"
"743";"2025-03";"8302.57";"6627.83";"1674.74";"0";"0";"2025-03-28";"FR7677817483891557227195670"
